user_id, session_id, start, finish, start_level, finish_level
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:53:54.6786580+01:00,2024-03-27T16:55:08.6801860+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:53:54.6786580+01:00,2024-03-27T16:55:08.7767120+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:53:54.6786580+01:00,2024-03-27T16:55:33.4620750+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:55:42.8530790+01:00,2024-03-27T16:56:43.6692720+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:55:42.8530790+01:00,2024-03-27T16:56:43.6738350+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:55:42.8530790+01:00,2024-03-27T16:56:43.6750710+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:55:42.8530790+01:00,2024-03-27T16:56:46.0139300+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:56:52.8082030+01:00,2024-03-27T16:57:54.1366040+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:56:52.8082030+01:00,2024-03-27T16:57:54.1417110+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:56:52.8082030+01:00,2024-03-27T16:57:54.1429720+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:56:52.8082030+01:00,2024-03-27T16:57:56.5516640+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:57:59.1345840+01:00,2024-03-27T16:58:54.4097510+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:57:59.1345840+01:00,2024-03-27T16:58:54.4152930+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:57:59.1345840+01:00,2024-03-27T16:59:01.1885140+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:59:02.6451330+01:00,2024-03-27T17:00:29.4701030+01:00,1,1
1ca3fadde4a210fdaa838a85c7469580-3,cb79861c-b547-4c67-a1fe-5a3eb7773b69,2024-03-27T16:59:02.6451330+01:00,2024-03-27T17:00:29.4749840+01:00,1,1
