user_id, session_id, start, finish, start_level, finish_level
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:06:56.3617100+01:00,2024-03-13T21:07:52.8630060+01:00,1,1
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:06:56.3617100+01:00,2024-03-13T21:07:52.9590000+01:00,1,1
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:06:56.3617100+01:00,2024-03-13T21:07:55.1890980+01:00,1,1
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:07:56.6077370+01:00,2024-03-13T21:09:16.4344620+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:07:56.6077370+01:00,2024-03-13T21:09:16.4395900+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:07:56.6077370+01:00,2024-03-13T21:09:18.7642320+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:09:19.8193690+01:00,2024-03-13T21:11:02.6444390+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:09:19.8193690+01:00,2024-03-13T21:11:06.9183870+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:11:08.1527910+01:00,2024-03-13T21:12:29.2388530+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:11:08.1527910+01:00,2024-03-13T21:12:31.8761160+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:12:32.7195520+01:00,2024-03-13T21:13:45.5474780+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:12:32.7195520+01:00,2024-03-13T21:13:47.2250700+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:13:48.0103060+01:00,2024-03-13T21:15:23.3382850+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:13:48.0103060+01:00,2024-03-13T21:15:27.4202740+01:00,1,3
b6c21df4c308a9abade999c23aa698be-2,05b35f0b-978a-4a41-8898-32480bdf2f63,2024-03-13T21:13:48.0103060+01:00,2024-03-13T21:16:34.9376840+01:00,1,3
