user_id, session_id, command_name, note_timings
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Defend,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Defend,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Cavalry,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Defend,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Defend,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Archer,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Archer,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Defend,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Cavalry,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Defend,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Archer,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Defend,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Archer,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
727a348d462e1a34a375212ecf8aa4ca-1,e990f105-4b9f-40bc-af54-c77e77589a29,Attack,System.Single[]
