user_id, session_id, start, finish, start_level, finish_level
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:18:14.7507810+02:00,2024-04-03T15:24:13.6637680+02:00,1,10
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:18:14.7507810+02:00,2024-04-03T15:24:17.0195980+02:00,1,10
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:16.5578990+02:00,1,21
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:16.5667930+02:00,1,22
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:16.5692010+02:00,1,23
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:16.5714950+02:00,1,24
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:16.5736630+02:00,1,25
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:16.5760250+02:00,1,26
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:16.5782480+02:00,1,27
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:16.5804610+02:00,1,28
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:21.1458610+02:00,1,28
79279ae487a02d328d43ca0aae8fd93e-3,8309ab09-c6b9-42e6-9103-24463a195a43,2024-04-03T15:24:19.1700650+02:00,2024-04-03T15:36:21.9681190+02:00,1,28
